ExtendedEndDate,bidStatus,currencySymbol,currentBid,estimateHigh,estimateLow,imageUrl,isMixedLot,location,lotId,lotItems,lotNo,lotSequence,lotStatus,lotSuffix,originalLotID,parcelHeader,reservePrice,soldPrice,userIsWatching,userMaxBid,winningBidderPaddle,winningBidderUserName
,OPEN,USD,0,8500,6500,,False,1,289248,"[{'wineName': 'Chateau Petrus', 'producerName': None, 'producerId': 0, 'appellation': 'Pomerol', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1961', 'condition': 'cuc excellent color hs lscl spc', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""As they say, it\'s a tough job, but someone\'s got to do it! Just to make you even more envious of my good fortune, let me tell you that over the last year I had the 1961 Petrus out of regular format, twice from a magnum, and twice from a double magnum. Regardless of the size of the bottle, it is a perfect wine. Fully mature, and more evolved than several of its neighbors (i.e., 1961 Latour a Pomerol and 1961 Lafleur), it offers a huge, sweet nose of ginger, mint, exotic spices, and gobs of jammy black fruits. Its extraordinary viscosity, sweetness of fruit, and heady alcohol level, as well as its remarkable extract, make for one of the most sumptuous, hedonistic bottles of wine anybody could ever consume.""(100pts)', 'parkerNoteLocal': '?????:??????????????????????????,??????1961??Petrus,?????1.5????,???3?????????????,1961 Petrus?????????,????????,?????????1961 Latour? 1961 Lafleur?????????????????????????????????,??????????,???????,?????,???????????????????,???????????????????????(100?)', 'producerIsUserFavorite': True}]",38,38,NS,,624061,Parcel,6000,0,False,0,0,***
,OPEN,USD,0,4500,3500,,False,1,289249,"[{'wineName': 'Chateau Petrus', 'producerName': None, 'producerId': 0, 'appellation': 'Pomerol', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1989', 'condition': '2ll 3hstl 3tal', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""Multi-millionaire collectors will have fun comparing the 1989 and 1990 Pétrus. The 1989 has a slightly more saturated color, and seems more tightly knit both aromatically and on the palate. However, this is splitting hairs, as this is another stunningly opulent, rich, full-bodied, amazingly concentrated, exotic, flamboyant Pétrus that remains remarkably youthful, and in need of more years of bottle age. Additionally, the tannins are slightly more elevated, at least from a tactile impression. However... extraordinary equilibrium between all of its component parts. An amazing effort!""(100pts)', 'parkerNoteLocal': '?????????????1989 ?1990?Petrus ?????????1989?????????,????????????????????????????,???????????,?????,????????,???????,???????????????????,??????????????????????!(100?)', 'producerIsUserFavorite': True}]",39,39,NS,,624062,Parcel,3200,0,False,0,0,***
,OPEN,USD,0,4500,3500,,False,1,289250,"[{'wineName': 'Chateau Petrus', 'producerName': None, 'producerId': 0, 'appellation': 'Pomerol', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1989', 'condition': '2ll 3hstl 3tal', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""Multi-millionaire collectors will have fun comparing the 1989 and 1990 Pétrus. The 1989 has a slightly more saturated color, and seems more tightly knit both aromatically and on the palate. However, this is splitting hairs, as this is another stunningly opulent, rich, full-bodied, amazingly concentrated, exotic, flamboyant Pétrus that remains remarkably youthful, and in need of more years of bottle age. Additionally, the tannins are slightly more elevated, at least from a tactile impression. However... extraordinary equilibrium between all of its component parts. An amazing effort!""(100pts)', 'parkerNoteLocal': '?????????????1989 ?1990?Petrus ?????????1989?????????,????????????????????????????,???????????,?????,????????,???????,???????????????????,??????????????????????!(100?)', 'producerIsUserFavorite': True}]",40,40,NS,,624063,Parcel,3200,0,False,0,0,***
,OPEN,USD,0,1200,900,,False,1,289251,"[{'wineName': 'Chateau Pichon Lalande', 'producerName': None, 'producerId': 0, 'appellation': 'Pauillac', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1988', 'condition': '1wc 2ts 3lbsl 4bn', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(93pts JK)', 'parkerNoteEnglish': '""Less open than the 1982 but more similar (in that direction) to that than any other wine in the flight more sappiness and brittle (as in candy not as in weal), with a hint of ashtray a stinky quality emerges, but a good stink like like well, you can insert your own analogy here such as cheese, of course.""(93pts JK)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",41,41,NS,,624064,Parcel,800,0,False,0,0,***
,OPEN,USD,0,280,200,,False,1,289252,"[{'wineName': 'Chateau Pichon Lalande', 'producerName': None, 'producerId': 0, 'appellation': 'Pauillac', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '2000', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': '""In short, I find this to be a spectacular Pichon Lalande. Dense purple in color, with loads of coffee, mocha, creme de cassis, and chocolate notes, this is a somewhat unusual blend of 50% Cabernet Sauvignon, 34% Merlot, and a whooping 10% Petit Verdot, with a little bit of Cabernet Franc.""(96pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",42,42,NS,,624065,Parcel,180,0,False,0,0,***
,OPEN,USD,0,850,650,,False,1,289253,"[{'wineName': 'Chateau Pichon Lalande', 'producerName': None, 'producerId': 0, 'appellation': 'Pauillac', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '2002', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(94pts)', 'parkerNoteEnglish': '""Dense ruby/purple in color with a glorious nose of melted licorice, lavender, barbecue smoke, black currants, and graphite, the wine is tannic, classically structured with an opaque ruby/purple color, beautiful definition...""(94pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",43,43,NS,,624066,Parcel,600,0,False,0,0,***
,OPEN,USD,0,3500,2600,,False,1,289254,"[{'wineName': ""Chateau d'Yquem"", 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1988', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'imperial', 'wineScore': '(99pts)', 'parkerNoteEnglish': '""...displays more richness and unctuosity than any young d\'Yquem I have tasted. It should have 40-60 years of positive evolution, although one suspects that much of the production will be consumed within the next 4-5 years. If my instincts are correct, this is the most profound d\'Yquem since the legendary 1959. It may not prove as timeless as the 1975, but I believe it to be even more concentrated.""(99pts)', 'parkerNoteLocal': ""......?????????d'Yquem???????????????40?60?????,???????,????????,????4?5??????????????,????d'Yquem????1959??????????????1988???1975??????????,??????????????(99?)"", 'producerIsUserFavorite': True}]",44,44,NS,,624067,Parcel,2400,0,False,0,0,***
,OPEN,USD,0,3200,2400,,False,1,289255,"[{'wineName': ""Chateau d'Yquem"", 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '2005', 'condition': '', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""Lucid in colour, the bouquet is detailed with very pure honey, vanilla and almond scents, still a little new oak to be fully assimilated but demonstrating superb focus. The palate is virtually identical to last year\'s bottle: exquisite balance and perfectly judged acidity, but perhaps just gaining a little richness and viscosity over the last 12 months.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",45,45,NS,,624068,Parcel,2200,0,False,0,0,***
,OPEN,USD,0,1800,1400,,False,1,289256,"[{'wineName': ""Chateau d'Yquem"", 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '2005', 'condition': '', 'bottleQuantity': 12, 'bottleSize': 'half-bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""Lucid in colour, the bouquet is detailed with very pure honey, vanilla and almond scents, still a little new oak to be fully assimilated but demonstrating superb focus. The palate is virtually identical to last year\'s bottle: exquisite balance and perfectly judged acidity, but perhaps just gaining a little richness and viscosity over the last 12 months.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",46,46,NS,,624069,Parcel,1300,0,False,0,0,***
,OPEN,USD,0,550,400,,False,1,289257,"[{'wineName': 'Chateau Laville Haut Brion', 'producerName': None, 'producerId': 0, 'appellation': 'Graves', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1995', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(91pts WS)', 'parkerNoteEnglish': '""Solid Laville. Plenty of toasted oak and ripe fruit. Full-bodied and very rich, with apple, coconut and fresh fruit on the aftertaste. Surprisingly zingy, good acidity.""(91pts WS)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",47,47,NS,,624070,Parcel,350,0,False,0,0,***
,OPEN,USD,0,700,500,,False,1,289258,"[{'wineName': 'Chateau Laville Haut Brion', 'producerName': None, 'producerId': 0, 'appellation': 'Graves', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1996', 'condition': '2nl', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""Laville\'s 1996 is one of the lighter-styled efforts from this estate in the nineties. Nevertheless, it has managed to cram gorgeous levels of complexity and elegance into a citrusy, melony, richly fruity format stylish in an understated, restrained manner.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",48,48,NS,,624071,Parcel,450,0,False,0,0,***
,OPEN,USD,0,1600,1200,,False,1,289259,"[{'wineName': 'Corton', 'producerName': 'Faiveley', 'producerId': 0, 'appellation': '', 'designation': 'Clos des Cortons', 'region': 'Red Burgundy', 'vintage': '1959', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",49,49,NS,,624072,Parcel,1000,0,False,0,0,***
,OPEN,USD,0,1600,1200,,False,1,289260,"[{'wineName': 'Corton', 'producerName': 'Faiveley', 'producerId': 0, 'appellation': '', 'designation': 'Clos des Cortons', 'region': 'Red Burgundy', 'vintage': '1959', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",50,50,NS,,624073,Parcel,1000,0,False,0,0,***
,OPEN,USD,0,1600,1200,,False,1,289261,"[{'wineName': 'Corton', 'producerName': 'Faiveley', 'producerId': 0, 'appellation': '', 'designation': 'Clos des Cortons', 'region': 'Red Burgundy', 'vintage': '1959', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",51,51,NS,,624074,Parcel,1000,0,False,0,0,***
,OPEN,USD,0,5000,3500,,False,1,289262,"[{'wineName': 'Chevalier Montrachet', 'producerName': 'Bouchard, Pere et Fils', 'producerId': 0, 'appellation': '', 'designation': 'La Cabotte', 'region': 'White Burgundy', 'vintage': '2010', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'methuselah', 'wineScore': '(96pts BH)', 'parkerNoteEnglish': '""Here the nose displays noticeable sulfur and it\'s enough to knock down the expressiveness of the otherwise attractively ripe and complex aromas that are compositionally similar to those of the Chevalier. The textured, concentrated and overtly muscular flavors brim with an abundance of dry extract before concluding in an explosively long, mouth coating and almost painfully intense finish.""(96pts BH)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",52,52,NS,,624075,Parcel,3200,0,False,0,0,***
,OPEN,USD,0,850,650,,False,1,289263,"[{'wineName': 'Chevalier Montrachet', 'producerName': 'Bouchard, Pere et Fils', 'producerId': 0, 'appellation': '', 'designation': 'La Cabotte', 'region': 'White Burgundy', 'vintage': '2011', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'magnum', 'wineScore': '(94pts BH)', 'parkerNoteEnglish': '""A soft touch of wood still allows the ripe yet very fresh aromas of apple, acacia, anise and citrus blossom to clearly be appreciated. There is noteworthy power, size, weight and muscle to the palate staining and concentrated large-scaled flavors that display an impressive amount of dry extract, all wrapped in a textured and hugely long finish. This is impeccably well-balanced and despite all of the imposing size and weight, there is absolutely no trace of heaviness.""(94pts BH)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",53,53,NS,,624076,Parcel,600,0,False,0,0,***
,OPEN,USD,0,500,350,,False,1,289264,"[{'wineName': 'Chassagne Montrachet', 'producerName': 'P. Colin', 'producerId': 0, 'appellation': '', 'designation': 'Les Chaumees', 'region': 'White Burgundy', 'vintage': '2011', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",54,54,NS,,624077,Parcel,300,0,False,0,0,***
,OPEN,USD,0,1800,1400,,False,1,289265,"[{'wineName': 'Batard Montrachet', 'producerName': 'Ramonet', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'White Burgundy', 'vintage': '1992', 'condition': 'lbsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(93pts BH)', 'parkerNoteEnglish': '""Only the slightest of honeysuckle notes and virtually no botrytis mark the nose of this wonderfully fresh and complex wine, followed by rich, elegant, pure and deep flavors that display excellent power and no heaviness on the very long and intense finish. There is both style and grace present, which is doubly unusual for both the appellation and the vintage and this far surpasses the average \'92 today.""(93pts BH)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",55,55,NS,,624078,Parcel,1300,0,False,0,0,***
,OPEN,USD,0,6000,4000,,False,1,289266,"[{'wineName': 'Cote Rotie', 'producerName': 'E. Guigal', 'producerId': 0, 'appellation': '', 'designation': 'La Landonne', 'region': 'Rhone', 'vintage': '1985', 'condition': '1lvl 1novl 2tl 3hbsl 3wasl', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""Once again the darkest, thickest, most powerful, and formidably concentrated of Guigal\'s single-vineyard C te R ties, the 1985 La Landonne is also the least flattering and most intimidating. Like its two siblings, it is throwing a hefty sediment, with the inside of the bottle resembling that of a 15-year-old vintage port. The color is still a murky, inky purple. The nose offers up aromas of beef blood, vitamins (iron?), minerals, smoke, and truffles. Extremely thick, full-bodied, and massive, with noticeable tannin, this monster wine reveals no hard edges, but it does possess teeth-staining extract and power. It is a remarkable effort!...""(100pts)', 'parkerNoteLocal': '1985??Landonne???????,?Guigal??????Cte R ties?????????????????,??????????15??????????????,??????????????????????,???????????,?????,????,???????!(100?)', 'producerIsUserFavorite': True}]",56,56,NS,,624079,Parcel,3500,0,False,0,0,***
,OPEN,USD,0,6000,4000,,False,1,289267,"[{'wineName': 'Cote Rotie', 'producerName': 'E. Guigal', 'producerId': 0, 'appellation': '', 'designation': 'La Turque', 'region': 'Rhone', 'vintage': '1985', 'condition': '2bsl', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""This wine, Giugal s first effort from this vineyard, has already received deity status in western European wine circles. Only three hundred and thirty-three cases were produced, and if one were to kill for a wine, this might be the one to do it for. It meets, then exceeds, all parameters for judging wine calling it great seems somehow woefully inadequate. It has the power and enormous concentration of La Landonne, as well as the sheer, decadent, self-indulgent pleasures of the voluptuous La Mouline. It is the quintessential C te R tie.""(100pts)', 'parkerNoteLocal': '?Guigal????????,??????????????????????????????????,???????????????????????????????????,??????????La Landonne???????????,??????La Mouline??????????????,???Cote Rotie????<100?>', 'producerIsUserFavorite': True}]",57,57,NS,,624080,Parcel,3500,0,False,0,0,***
